	價格	冰箱	冷氣	區	地址	坪數	型態	天然瓦斯	床	座標	性別要求	押金	捷運站	最短租期	朝向	格局	桌子	椅子	樓層	沙發	洗衣機	火車站	熱水器	產權登記	種類	第四台	管理費	網路	編號	總樓層數	衣櫃	身份要求	車 位	開伙	電視	養寵物	現況
4026	4800.0	1	1	文山區	台北市文山區指南路二段70號	4.0	透天厝	1	1	0	男女生皆可	一個月	1	一年	0	有陽臺	1	1	3	0	1	1	1	已辦 	0	0	0	1	6371519	0	1	學生、上班族	平面式停車位，已含租金內	不可以	0	不可以	雅房
4027	11000.0	1	1	文山區	台北市文山區指南路三段32巷	7.5	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	5	0	1	0	1	已辦 	0	0	0	1	6390460	0	1	0	平面式停車位，費用另計	可以	0	不可以	雅房
4028	6500.0	1	1	內湖區	台北市內湖區康樂街61巷6號	6.0	公寓	0	1	0	男生	二個月	1	一年	0	0	1	1	5	1	1	0	1	未辦 	0	0	0	1	6351333	0	1	學生、上班族	無	可以	0	不可以	雅房
4029	6000.0	1	1	文山區	台北市文山區羅斯福路五段之95之號	6.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	0	0	3	1	1	0	1	未辦 	0	1	0	0	6390301	0	0	學生、上班族	無	可以	1	不可以	雅房
4030	5000.0	1	1	信義區	台北市信義區虎林街132巷	3.0	公寓	1	1	0	女生	二個月	1	一年	0	0	1	1	1	0	1	0	1	已辦 	0	0	0	0	6389967	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4031	6000.0	1	1	中山區	台北市中山區北安路621巷	6.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	5	1	1	0	1	已辦 	0	1	0	1	6335803	0	1	學生、上班族、家庭	無	不可以	1	可以	
4032	4800.0	1	0	大同區	台北市大同區雙連街1巷17號	3.5	公寓	1	1	0	男女生皆可	二個月	0	半年	0	0	1	1	4	0	1	0	1	已辦 	0	0	0	0	6362070	0	1	學生、上班族	無	不可以	0	不可以	雅房
4033	7900.0	1	1	中正區	台北市中正區漢口街一段45號	1.0	電梯大樓	0	1	0	女生	面議	1	1月	0	開放式格局	1	1	5	0	1	1	1	未辦 	0	1	0	1	6304494	0	0	學生、上班族	無	可以	1	不可以	雅房
4034	7900.0	1	1	中正區	台北市中正區博愛路	2.0	公寓	0	1	0	男女生皆可	面議	1	1月	0	開放式格局	0	0	2	0	1	1	1	未辦 	0	0	0	1	6304026	0	0	學生	無	不可以	0	不可以	雅房
4035	8000.0	1	0	文山區	台北市文山區興德路6巷8號	6.0	公寓	1	1	0	男女生皆可	一個月	0	一年	0	0	1	1	2	1	1	0	1	未辦 	0	0	0	0	6370157	0	1	學生、上班族	無	可以	1	不可以	雅房
4036	5000.0	1	1	信義區	台北市信義區信義路五段150巷	2.5	公寓	0	1	0	男生	二個月	0	三個月	0	有陽臺	1	0	5	1	1	0	1	已辦 	0	1	0	1	6345754	0	1	學生、上班族	無	不可以	1	不可以	雅房
4037	7000.0	1	1	中山區	台北市中山區遼寧街63巷	5.0	公寓	1	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	3	1	1	0	1	已辦 	0	0	0	0	6388550	0	1	0	無	可以	0	不可以	雅房
4038	5500.0	0	1	大同區	台北市大同區環河北路二段237巷12號	3.0	公寓	1	1	0	男女生皆可	一個月	0	三個月	0	開放式格局	1	1	5	0	1	0	0	已辦 	0	1	0	0	6388174	0	1	0	無	不可以	1	不可以	雅房
4039	7500.0	1	1	大同區	台北市大同區華陰街71巷	4.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	0	0	4	0	1	1	1	已辦 	0	1	0	1	6379784	0	1	學生、上班族、家庭	無	不可以	1	不可以	雅房
4040	17000.0	1	1	北投區	台北市北投區吉利街	28.0	公寓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	5	1	1	0	1	已辦 	0	1	0	1	6387800	0	1	0	無	不可以	1	不可以	雅房
4041	9600.0	1	1	大安區	台北市大安區雲和街	7.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	0	0	1	6346175	0	1	學生、上班族	無	可以	1	不可以	雅房
4042	7500.0	1	1	大安區	台北市大安區復興南路345號	4.0	公寓	1	1	0	男女生皆可	一個月	1	一年	0	有陽臺	1	1	5	0	1	0	1	已辦 	0	0	0	1	6387531	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4043	6500.0	1	1	士林區	台北市士林區中山北路六段728巷12-1號	6.0	公寓	1	1	0	男女生皆可	面議	0	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	6375115	0	1	學生、上班族	無	可以	0	不可以	雅房
4044	8500.0	1	1	中正區	台北市中正區忠孝東路二段	4.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	頂樓加蓋	0	1	1	1	未辦 	0	1	0	1	6387162	0	1	學生、上班族	無	不可以	1	不可以	雅房
4045	5600.0	1	1	士林區	台北市士林區社子街	4.5	公寓	0	1	0	女生	二個月	0	一年	0	有陽臺	1	1	2	1	1	0	1	已辦 	0	1	0	1	6319348	0	1	學生、上班族	無	不可以	1	不可以	雅房
4046	5500.0	1	0	信義區	台北市信義區松信路	3.0	公寓	0	1	0	男生	一個月	0	一年	0	0	1	1	頂樓加蓋	0	0	1	1	未辦 	0	0	0	0	6386240	0	1	學生、上班族	無	不可以	0	不可以	雅房
4047	4500.0	1	1	中山區	台北市中山區吉林路154巷	1.5	公寓	1	1	0	女生	一個月	0	一年	0	開放式格局	1	1	5	0	1	0	1	未辦 	0	0	0	1	6370783	0	1	0	無	不可以	0	不可以	雅房
4048	6500.0	1	1	中山區	台北市中山區中原街	6.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6327141	0	1	學生、上班族、家庭	無	可以	1	不可以	雅房
4049	6000.0	1	1	大安區	台北市大安區信義路二段86巷25號	3.5	公寓	1	1	0	男女生皆可	10,000	1	半年	0	有陽臺	1	1	6	0	0	1	0	已辦 	0	0	0	1	6386773	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4050	6500.0	1	1	松山區	台北市松山區民生東路五段69巷1號	5.0	電梯大樓	1	1	0	女生	面議	0	一年	0	0	0	0	6	0	1	0	1	未辦 	0	0	0	0	6338498	0	1	學生、上班族	無	可以	0	不可以	雅房
4051	8000.0	1	1	士林區	台北市士林區中正路187巷	8.0	透天厝	0	1	0	女生	二個月	1	一年	0	開放式格局	1	1	1	0	1	0	1	未辦 	0	0	0	1	6347596	0	1	學生	無	不可以	0	不可以	雅房
4052	5500.0	1	1	文山區	台北市文山區興隆路一段184巷2弄2號	5.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	0	0	1	6373363	0	1	學生、上班族	無	不可以	0	不可以	雅房
4053	8800.0	1	1	中山區	台北市中山區興安街	7.0	公寓	1	1	0	女生	二個月	1	三個月	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	0	1	6320526	0	1	學生、上班族	無	可以	1	不可以	雅房
4054	5500.0	1	1	文山區	台北市文山區興德路6巷10號	4.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	3	0	1	0	1	已辦 	0	0	0	0	6340518	0	1	0	無	可以	1	不可以	雅房
4055	7000.0	0	1	大同區	台北市大同區太原路11巷12號	3.5	公寓	1	1	0	男女生皆可	二個月	0	半年	0	0	1	1	2	0	1	0	1	-- 	0	0	0	0	6352621	0	0	0	無	不可以	1	不可以	雅房
4056	5500.0	0	0	士林區	台北市士林區忠誠路一段171巷	4.0	公寓	1	0	0	男女生皆可	二個月	0	一年	0	0	0	1	B1	1	1	0	1	未辦 	0	1	0	1	6343354	0	1	學生、上班族、家庭	無	可以	1	可以	雅房
4057	8800.0	1	1	中山區	台北市中山區松江路	5.0	公寓	0	1	0	女生	二個月	1	一年	0	有陽臺	1	1	3	0	1	0	1	已辦 	0	1	0	1	6314270	0	1	學生、上班族	無	不可以	1	不可以	雅房
4058	3500.0	0	1	萬華區	台北市萬華區雙和街	3.0	公寓	0	1	0	男生	一個月	0	一年	0	0	0	0	2	0	0	0	1	未辦 	0	0	0	0	6385098	0	0	學生、上班族	無	不可以	0	不可以	雅房
4059	8000.0	1	1	信義區	台北市信義區吳興街508號	6.0	公寓	1	1	0	男女生皆可	面議	0	半年	0	0	1	1	7	1	1	0	1	已辦 	0	1	0	1	6385038	0	1	0	無	不可以	1	不可以	雅房
4060	4000.0	0	1	南港區	台北市南港區研究院路三段161巷	3.0	公寓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	6384824	0	1	0	無	可以	1	可以	雅房
4061	8000.0	1	1	信義區	台北市信義區基隆路一段147巷	7.0	公寓	0	1	0	男女生皆可	一個月	1	一年	0	0	1	1	頂樓加蓋	0	1	0	1	已辦 	0	0	0	0	6384662	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4062	6800.0	0	1	中山區	台北市中山區大直街34巷	3.0	公寓	0	1	0	女生	一個月	1	一年	0	有陽臺	1	1	2	0	1	0	1	已辦 	0	0	0	0	6371749	0	1	學生	無	不可以	0	不可以	雅房
4063	6000.0	1	1	南港區	台北市南港區福德街339巷	3.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	2	0	1	0	1	已辦 	0	0	0	1	6299466	0	1	上班族	無	可以	0	不可以	雅房
4064	9000.0	1	1	大安區	台北市大安區瑞安街264巷	5.0	公寓	1	1	0	女生	二個月	1	半年	0	有陽臺	1	1	2	0	1	0	1	已辦 	0	0	0	1	6384173	0	1	學生、上班族	無	不可以	0	不可以	雅房
4065	5000.0	1	1	信義區	台北市信義區吳興街220巷	2.0	電梯大樓	0	1	0	男女生皆可	面議	1	一年	0	0	1	0	3	1	1	1	1	-- 	0	0	0	0	6341830	0	1	學生、上班族、家庭	無	可以	0	不可以	雅房
4066	5000.0	1	0	士林區	台北市士林區仰德大道四段42巷	3.0	透天厝	0	1	0	男生	面議	0	一年	0	0	1	1	1	0	1	0	1	已辦 	0	0	0	1	6355420	0	1	學生、上班族	平面式停車位，已含租金內	不可以	0	不可以	雅房
4067	6000.0	1	1	南港區	台北市南港區研究院路一段	4.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	3	0	1	1	0	-- 	0	0	0	1	6351560	0	1	上班族	無	可以	0	不可以	雅房
4068	7000.0	1	1	大安區	台北市大安區復興南路二段	6.0	公寓	1	1	0	女生	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6362184	0	1	學生、上班族	無	不可以	1	不可以	雅房
4069	5500.0	1	1	文山區	台北市文山區木新路二段161巷6弄1號	5.0	公寓	1	1	0	男生	二個月	0	一年	0	有陽臺	1	1	6	1	1	0	1	已辦 	0	0	0	1	5402698	0	1	學生、上班族	無	可以	1	不可以	雅房
4070	7000.0	1	1	中正區	台北市中正區西藏路98號	5.0	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	11	0	1	0	1	已辦 	0	1	0	0	6361907	0	1	0	無	不可以	1	不可以	雅房
4071	6500.0	0	1	大安區	台北市大安區羅斯福路三段283巷	3.0	公寓	0	1	0	男生	二個月	1	一年	0	0	1	0	3	0	1	0	1	已辦 	0	0	0	1	6383184	0	0	學生、上班族	無	不可以	0	不可以	雅房
4072	5500.0	1	1	南港區	台北市南港區重陽路166巷	5.0	公寓	0	1	0	女生	二個月	0	一年	0	0	0	0	4	0	1	0	1	-- 	0	0	0	0	6369165	0	0	學生、上班族	無	可以	0	不可以	雅房
4073	7500.0	1	1	北投區	台北市北投區東華街二段18巷	6.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	1	0	1	6382913	0	1	學生、上班族	無	不可以	1	不可以	雅房
4074	7000.0	0	1	大安區	台北市大安區瑞安街154巷	6.0	透天厝	0	1	0	女生	二個月	1	一年	0	0	1	1	2	0	1	0	1	已辦 	0	0	0	1	6366662	0	1	學生、上班族	無	不可以	0	不可以	雅房
4075	4800.0	0	0	內湖區	台北市內湖區成功路二段426巷	6.0	公寓	0	1	0	男生	一個月	1	半年	0	有陽臺	1	1	6	0	0	0	0	未辦 	0	0	0	0	6382675	0	1	學生、上班族	無	不可以	0	不可以	雅房
4076	7000.0	1	1	內湖區	台北市內湖區內湖路一段	4.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	6381548	0	1	0	無	不可以	1	不可以	雅房
4077	9000.0	1	1	松山區	台北市松山區南京東路五段291巷	6.0	透天厝	1	1	0	男女生皆可	一個月	1	半年	0	0	1	1	3	0	1	0	1	已辦 	0	1	0	0	6382385	0	1	學生、上班族	無	不可以	1	不可以	雅房
4078	4000.0	1	0	大安區	台北市大安區復興南路一段342號	2.0	電梯大樓	0	1	0	女生	二個月	1	半年	0	有陽臺	0	1	3	0	1	0	1	已辦 	0	0	0	1	6382131	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4079	5000.0	1	0	松山區	台北市松山區光復南路17巷26號	3.5	公寓	0	1	0	女生	面議	1	一年	0	0	1	0	3	0	1	0	1	已辦 	0	1	0	0	6380103	0	1	學生、上班族	無	可以	0	不可以	雅房
4080	7000.0	1	1	內湖區	台北市內湖區內湖路一段629巷	4.0	公寓	0	1	0	男生	二個月	1	一年	0	有陽臺	1	1	1	0	1	0	1	已辦 	0	0	0	1	6371607	0	1	上班族	無	不可以	0	不可以	雅房
4081	10000.0	1	1	大同區	台北市大同區西寧北路83號	10.0	電梯大樓	1	1	0	男女生皆可	面議	1	一年	0	有陽臺	0	0	3	1	1	1	1	未辦 	0	0	0	1	6381259	0	1	0	無	可以	1	不可以	雅房
4082	6400.0	1	1	內湖區	台北市內湖區康樂街75巷	5.0	公寓	0	1	0	男女生皆可	一個月	1	半年	0	0	1	1	3	0	1	0	1	已辦 	0	1	0	1	6381217	0	1	學生、上班族	無	可以	1	不可以	雅房
4083	7500.0	1	1	大安區	台北市大安區師大路68巷	4.0	公寓	1	1	0	男生	一個月	1	一年	0	有陽臺	1	1	1	0	1	0	1	已辦 	0	0	0	1	6333940	0	1	學生、上班族	無	不可以	0	不可以	雅房
4084	4000.0	1	1	大同區	台北市大同區重慶北路二段70巷	3.5	公寓	1	1	0	女生	一個月	0	三個月	0	0	1	1	3	0	1	0	1	已辦 	0	0	0	1	6380900	0	1	學生、上班族	無	不可以	1	不可以	雅房
4085	5500.0	1	1	南港區	台北市南港區成福路	4.5	公寓	1	1	0	男女生皆可	一個月	1	一年	0	有陽臺	1	1	頂樓加蓋	1	1	1	0	已辦 	0	1	0	1	6380542	0	1	學生、上班族	無	可以	1	不可以	雅房
4086	6500.0	1	1	松山區	台北市松山區寧安街5巷	6.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	0	0	1	6311539	0	1	學生、上班族	無	可以	0	不可以	雅房
4087	5200.0	1	1	北投區	台北市北投區石牌路一段39巷	7.0	電梯大樓	0	1	0	男生	一個月	1	一年	0	0	1	1	B1	1	1	0	1	已辦 	0	1	0	1	6310031	0	1	學生、上班族	無	不可以	0	不可以	雅房
4088	6700.0	1	1	南港區	台北市南港區興南街52巷	3.0	公寓	1	1	0	男生	二個月	1	兩年	0	有陽臺	1	1	4	1	1	0	1	已辦 	0	0	0	1	6328104	0	1	學生、上班族、家庭	無	不可以	1	不可以	雅房
4089	8000.0	1	1	中正區	台北市中正區杭州南路一段143巷19號	3.0	公寓	1	1	0	男生	3,000	1	半年	0	有陽臺	1	1	1	0	1	0	1	已辦 	0	0	0	1	6378544	0	1	上班族	無	可以	1	不可以	雅房
4090	5500.0	1	1	士林區	台北市士林區前港街58巷	3.5	公寓	0	1	0	女生	二個月	1	一年	0	開放式格局	1	1	頂樓加蓋	0	1	0	1	已辦 	0	1	0	1	6378402	0	1	學生、上班族	無	不可以	1	不可以	雅房
4091	7000.0	1	1	大同區	台北市大同區承德路三段208巷9號	3.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	2	0	1	0	1	未辦 	0	0	0	1	5525270	0	1	學生、上班族	無	可以	0	可以	雅房
4092	6500.0	1	1	中山區	台北市中山區遼寧街45巷21號	5.0	透天厝	1	1	0	女生	面議	0	一年	0	0	1	1	3	1	1	0	1	已辦 	0	1	0	1	6344156	0	1	0	無	不可以	1	不可以	雅房
4093	5000.0	0	1	北投區	台北市北投區文林北路80巷	6.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	4	0	1	0	0	未辦 	0	0	0	1	6378060	0	1	學生、上班族	無	不可以	0	不可以	雅房
4094	5500.0	1	1	士林區	台北市士林區中山北路六段450巷	6.0	公寓	1	1	0	女生	二個月	0	半年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	0	0	1	6378129	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4095	6000.0	1	1	中正區	台北市中正區晉江街122號	4.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	1	1	1	0	1	0	1	已辦 	0	1	0	1	6378080	0	1	學生、上班族、家庭	無	不可以	1	不可以	雅房
4096	6000.0	0	0	內湖區	台北市內湖區內湖路二段316號	4.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	0	1	5	0	1	0	1	已辦 	0	0	0	0	6377348	0	1	上班族	無	可以	0	不可以	雅房
4097	4300.0	1	1	士林區	台北市士林區天母北路87巷	4.0	公寓	1	1	0	女生	二個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	0	0	0	6369053	0	1	學生、上班族	無	不可以	0	不可以	雅房
4098	12000.0	1	1	松山區	台北市松山區光復南路	6.0	公寓	0	1	0	男生	二個月	0	一年	0	有陽臺	1	1	2	1	1	0	1	未辦 	0	1	0	1	6360962	0	1	上班族	無	可以	1	不可以	雅房
4099	7200.0	1	0	士林區	台北市士林區建業路36巷27號	8.0	透天厝	0	1	0	男女生皆可	5,000	0	一年	0	有陽臺	1	1	1	0	1	0	1	已辦 	0	0	0	1	6374185	0	1	學生	無	不可以	0	不可以	雅房
4100	9000.0	1	1	文山區	台北市文山區恆光街30巷20號	10.0	公寓	1	1	0	男女生皆可	一個月	1	一年	0	有陽臺	0	1	3	0	1	0	1	已辦 	0	0	0	0	6340430	0	1	學生、上班族、家庭	無	可以	1	不可以	雅房
4101	7200.0	0	1	松山區	台北市松山區八德路三段74巷	6.0	透天厝	0	1	0	女生	二個月	1	一年	0	0	0	1	1	0	1	0	1	已辦 	0	0	0	0	6310911	0	0	學生、上班族、家庭	無	不可以	0	不可以	雅房
4102	6500.0	1	1	士林區	台北市士林區中山北路六段290巷	6.0	公寓	0	1	0	男生	二個月	1	半年	0	0	1	1	頂樓加蓋	1	1	0	1	已辦 	0	0	0	1	6373469	0	1	學生、上班族	無	不可以	0	不可以	雅房
4103	6500.0	1	1	大安區	台北市大安區和平東路三段391巷50號	4.5	公寓	1	1	0	男女生皆可	一個月	1	半年	0	0	1	1	1	0	1	0	1	已辦 	0	0	0	1	6358892	0	1	學生、上班族	無	不可以	0	不可以	雅房
4104	8500.0	1	1	中山區	台北市中山區民權東路一段70巷	8.0	公寓	1	1	0	女生	二個月	0	一年	0	有陽臺	1	1	頂樓加蓋	0	1	0	1	已辦 	0	1	0	0	6372838	0	1	學生、上班族	無	不可以	1	不可以	雅房
4105	5700.0	1	1	北投區	台北市北投區吉利街259巷	3.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	4	1	1	0	1	已辦 	0	0	0	0	6372749	0	1	學生	無	不可以	0	不可以	雅房
4106	5700.0	1	1	文山區	台北市文山區萬隆街29巷5號	4.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	3	0	1	0	1	未辦 	0	0	0	0	6363674	0	1	學生、上班族	無	可以	0	不可以	雅房
4107	7000.0	1	1	大安區	台北市大安區四維路128號	4.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	1	0	1	0	1	未辦 	0	0	0	1	6325397	0	1	學生、上班族、家庭	無	不可以	0	可以	雅房
4108	6000.0	1	1	士林區	台北市士林區小西街50號	5.0	公寓	0	1	0	女生	二個月	1	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6371014	0	1	學生、上班族	無	不可以	0	不可以	雅房
4109	6500.0	1	1	內湖區	台北市內湖區康樂街110巷	5.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	4	0	1	0	1	未辦 	0	1	0	1	6302781	0	1	學生、上班族	無	可以	1	不可以	雅房
4110	5000.0	0	1	南港區	台北市南港區昆陽街171巷1弄10號	7.0	公寓	1	1	0	男女生皆可	二個月	0	半年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6325751	0	1	0	無	可以	1	可以	雅房
4111	9000.0	1	1	中山區	台北市中山區北安路595巷	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	5	1	1	0	1	已辦 	0	0	0	0	6369603	0	1	學生、上班族、家庭	無	可以	1	不可以	
4112	7000.0	1	1	北投區	台北市北投區明德路	10.0	公寓	1	0	0	男女生皆可	面議	0	一年	0	有陽臺	0	0	3	0	1	0	1	-- 	0	1	0	1	6343557	0	0	0	無	可以	1	不可以	雅房
4113	5000.0	0	1	文山區	台北市文山區興隆路三段192巷	3.5	公寓	0	1	0	女生	二個月	0	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6369483	0	1	0	無	不可以	0	不可以	雅房
4114	7400.0	1	1	中正區	台北市中正區泉州街18號	6.0	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6305843	0	1	學生、上班族	無	不可以	1	不可以	雅房
4115	10000.0	1	1	中山區	台北市中山區長安東路二段	5.0	電梯大樓	1	1	0	女生	一個月	1	一年	0	0	1	1	3	0	1	0	1	未辦 	0	1	0	1	6369122	0	1	學生、上班族	無	可以	0	不可以	雅房
4116	4800.0	1	0	中正區	台北市中正區牯嶺街127號	3.0	公寓	1	1	0	女生	一個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	0	0	0	6361188	0	1	學生、上班族、家庭	無	不可以	0	不可以	雅房
4117	6000.0	1	1	松山區	台北市松山區南京東路五段251巷	5.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	6341369	0	1	0	無	可以	1	不可以	雅房
4118	6200.0	1	1	大安區	台北市大安區文昌街	4.0	電梯大樓	1	1	0	男生	二個月	1	半年	0	0	1	1	6	0	1	0	1	已辦 	0	0	0	1	6363774	0	1	學生、上班族	無	不可以	1	不可以	雅房
4119	5500.0	1	0	內湖區	台北市內湖區文德路66巷	3.0	公寓	1	1	0	女生	3,000	1	半年	0	0	1	1	1	0	1	0	1	已辦 	0	0	0	1	6368239	0	1	家庭	無	可以	1	不可以	雅房
4120	5000.0	1	1	文山區	台北市文山區福興路82巷	4.0	公寓	1	1	0	女生	一個月	1	一年	0	有陽臺	1	1	5	0	1	0	1	已辦 	0	0	0	0	6352582	0	1	學生、上班族、家庭	無	可以	0	不可以	雅房
4121	7800.0	1	0	松山區	台北市松山區撫遠街394巷75號	5.5	公寓	1	1	0	女生	一個月	0	一年	0	有陽臺	0	0	3	1	1	0	1	未辦 	0	0	0	1	1018338	0	1	學生、上班族	無	可以	1	不可以	雅房
4122	4800.0	0	0	士林區	台北市士林區福壽街0弄83號	5.0	公寓	1	1	0	男女生皆可	一個月	1	半年	0	有陽臺	1	1	4	0	0	0	1	已辦 	0	0	0	1	6366618	0	1	學生、上班族	無	不可以	0	不可以	雅房
4123	6500.0	1	1	大安區	台北市大安區潮州街73巷	4.5	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	1	1	4	1	1	0	1	已辦 	0	0	0	1	6310917	0	1	學生、上班族	無	不可以	0	不可以	雅房
4124	6500.0	1	1	內湖區	台北市內湖區金湖路11號	5.0	公寓	1	1	0	女生	二個月	0	一年	0	有陽臺	1	1	5	0	1	0	1	已辦 	0	1	0	1	5810081	0	1	學生、上班族、家庭	無	可以	1	不可以	雅房
4125	14800.0	1	1	信義區	台北市信義區吳興街284巷59弄8號	8.0	電梯大樓	1	1	0	女生	二個月	0	一年	0	0	1	1	11	0	1	0	1	-- 	0	0	0	1	4157386	0	1	0	無	可以	0	不可以	雅房
4126	5900.0	1	1	松山區	台北市松山區八德路三段99巷	3.0	公寓	1	1	0	男女生皆可	一個月	0	6月	0	0	1	0	2	0	1	0	0	已辦 	0	1	0	1	6314339	0	1	上班族	無	不可以	1	不可以	雅房
4127	5000.0	0	1	士林區	台北市士林區中正路223巷	2.0	透天厝	0	1	0	男女生皆可	一個月	0	1月	0	有陽臺	1	1	3	0	0	0	1	未辦 	0	0	0	0	6363799	0	1	0	無	不可以	0	不可以	雅房
4128	5500.0	1	1	北投區	台北市北投區公館路279巷	4.0	公寓	1	1	0	男女生皆可	面議	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	0	1	6363742	0	1	學生、上班族	無	可以	1	不可以	雅房
4129	6800.0	0	1	北投區	台北市北投區石牌路一段166巷	5.0	公寓	1	1	0	男生	二個月	1	一年	0	有陽臺	1	1	6	1	1	0	1	已辦 	0	1	0	1	6363522	0	1	學生、上班族	無	不可以	1	不可以	雅房
4130	6500.0	1	1	大安區	台北市大安區潮州街82巷	4.0	公寓	1	1	0	男女生皆可	一個月	1	三個月	0	0	1	1	頂樓加蓋	0	1	0	1	已辦 	0	0	0	1	5798841	0	1	學生、上班族、家庭	無	可以	0	不可以	雅房
4131	6000.0	0	1	中山區	台北市中山區江寧里380巷	5.5	公寓	0	1	0	男生	一個月	1	半年	0	0	1	1	6	0	1	0	1	未辦 	0	1	0	1	6362519	0	1	學生、上班族	無	不可以	0	不可以	雅房
4132	12000.0	1	1	中正區	台北市中正區汀州路二段206號	6.0	公寓	0	1	0	男女生皆可	一個月	0	一年	0	0	1	1	2	0	1	0	1	-- 	0	1	0	0	6361583	0	1	0	無	不可以	1	不可以	雅房
4133	8000.0	0	0	大安區	台北市大安區建國南路二段151巷	7.0	公寓	1	1	0	女生	二個月	1	一年	0	0	1	1	2	0	1	0	1	已辦 	0	0	0	1	6361702	0	1	學生、上班族	無	不可以	0	不可以	雅房
4134	7000.0	1	1	松山區	台北市松山區敦化北路199巷14號	6.0	電梯大樓	1	1	0	女生	二個月	1	1月	0	0	1	1	4	1	1	0	1	已辦 	0	1	0	1	6320865	0	1	學生、上班族	平面式停車位，費用另計	可以	1	不可以	雅房
4135	6800.0	1	1	北投區	台北市北投區立農街一段	5.0	公寓	1	1	0	男女生皆可	面議	1	一年	0	0	1	1	1	0	1	0	1	已辦 	0	1	0	1	6335080	0	1	0	無	不可以	1	不可以	雅房
4136	6500.0	1	1	大安區	台北市大安區和平東路三段48-8號	2.5	公寓	0	1	0	女生	面議	1	1月	0	有陽臺	1	1	3	0	1	0	1	已辦 	0	1	0	1	6360539	0	1	學生、上班族	無	不可以	1	可以	雅房
4137	5500.0	1	0	信義區	台北市信義區莊敬路352號	3.5	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	5	1	1	0	1	已辦 	0	0	0	1	6330727	0	1	學生、上班族	無	可以	0	可以	雅房
