@RELATION 2018-05-25-TP-result-手動整理過

@ATTRIBUTE 價格 REAL
@ATTRIBUTE 冰箱 REAL
@ATTRIBUTE 冷氣 REAL
@ATTRIBUTE 區 {三峽區,三芝區,三重區,中和區,中山區,中正區,五股區,信義區,內湖區,八里區,北投區,南港區,土城區,士林區,大同區,大安區,文山區,新店區,新莊區,松山區,板橋區,林口區,樹林區,永和區,汐止區,泰山區,淡水區,深坑區,烏來區,瑞芳區,萬華區,萬里區,蘆洲區,貢寮區,金山區,鶯歌區}
@ATTRIBUTE 坪數 REAL
@ATTRIBUTE 型態 {住宅大樓,公寓,別墅,華廈,辦公商業大樓,透天厝,電梯大樓}
@ATTRIBUTE 天然瓦斯 REAL
@ATTRIBUTE 床 REAL
@ATTRIBUTE 性別要求 {女生,男女生皆可,男生}
@ATTRIBUTE 押金 {一個月,三個月,二個月,其他,面議,1000,2000,3000,4000,5000,5200,5500,6000,6750,7000,8000,9000,10000,11000,12000,13000,15000,19000,20000,22000,23000,25000,34000,40000,45000}
@ATTRIBUTE 捷運站 REAL
@ATTRIBUTE 最短租期 {0,10天,10月,12月,13月,14月,15天,1天,1年,1月,2月,30天,3天,3月,4月,5天,5月,6月,7天,7月,一年,三個月,兩年,半年}
@ATTRIBUTE 朝向 {坐北朝南,坐南朝北,坐東北朝西南,坐東南朝西北,坐東朝西,坐西北朝東南,坐西南朝東北,坐西朝東,0}
@ATTRIBUTE 格局 {1房0廳1衛0陽台,1房0廳1衛99陽台,1房1廳1衛0陽台,有陽臺,樓中樓,樓中樓、有陽臺,開放式格局,0}
@ATTRIBUTE 桌子 REAL
@ATTRIBUTE 椅子 REAL
@ATTRIBUTE 樓層 {B1,B2,B3,整棟,頂樓加蓋,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,36,37}
@ATTRIBUTE 沙發 REAL
@ATTRIBUTE 洗衣機 REAL
@ATTRIBUTE 火車站 REAL
@ATTRIBUTE 熱水器 REAL
@ATTRIBUTE 產權登記 {--,已辦,未辦}
@ATTRIBUTE 第四台 REAL
@ATTRIBUTE 管理費 REAL
@ATTRIBUTE 網路 REAL
@ATTRIBUTE 總樓層數 REAL
@ATTRIBUTE 衣櫃 REAL
@ATTRIBUTE 身份要求 {0,上班族,上班族、家庭,學生,學生、上班族,學生、上班族、家庭,學生、家庭,家庭}
@ATTRIBUTE 車位 {平面式停車位，已含租金內,0,平面式停車位，費用另計,機械式停車位，已含租金內,機械式停車位，費用另計,無}
@ATTRIBUTE 開伙 {不可以,可以}
@ATTRIBUTE 電視 REAL
@ATTRIBUTE 養寵物 {不可以,可以}
@ATTRIBUTE 現況 {,分租套房,獨立套房,雅房}

@DATA
16800,1,1,中山區,10,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,1,1,1,0,1,已辦 ,0,0,1,6,1,學生、上班族,無,可以,1,可以,獨立套房
24000,1,1,大同區,14,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,11,1,1,0,1,已辦 ,0,0,0,14,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
24000,1,1,萬華區,17,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,0,0,8,0,1,0,1,已辦 ,0,0,0,26,1,學生、上班族、家庭,機械式停車位，費用另計,可以,1,不可以,獨立套房
37000,1,1,中山區,16.95,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,有陽臺,0,1,10,0,1,0,1,已辦 ,0,2035,0,18,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
15000,1,1,中山區,9.81,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,0,0,6,0,1,0,1,已辦 ,0,0,0,7,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
12800,1,1,信義區,6,公寓,0,1,男女生皆可,二個月,0,一年,坐西朝東,有陽臺,1,1,4,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
13000,1,1,松山區,8.9,電梯大樓,0,1,男女生皆可,面議,1,1月,0,0,1,1,5,0,1,0,1,已辦 ,0,0,0,7,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
12800,1,1,大安區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,1,0,1,4,1,學生、上班族,無,不可以,1,不可以,獨立套房
14500,1,1,大安區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,1,3,1,學生、上班族,無,可以,1,可以,獨立套房
30000,1,1,中山區,19.14,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,2267,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
18000,1,1,中山區,11,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,6,1,1,0,1,已辦 ,1,0,1,12,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
15000,1,1,中山區,9.81,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,6,1,1,0,1,已辦 ,0,0,0,7,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
13700,1,1,中山區,10,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,7,1,1,1,1,已辦 ,0,1000,1,7,1,學生、上班族,無,可以,1,可以,獨立套房
15500,1,1,大安區,9.77,公寓,0,1,男女生皆可,二個月,1,一年,坐北朝南,開放式格局,1,1,2,1,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
18000,1,1,大安區,10.3,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,開放式格局,1,1,4,0,1,0,1,已辦 ,0,500,0,5,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
37000,1,1,中山區,19.58,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,7,1,1,0,1,已辦 ,0,2937,0,14,1,學生、上班族、家庭,機械式停車位，費用另計,可以,1,不可以,獨立套房
11000,1,1,中山區,8,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,1,0,1,7,1,學生、上班族,無,不可以,1,不可以,獨立套房
32000,1,1,士林區,22.31,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,有陽臺,1,1,3,1,1,0,1,已辦 ,0,0,1,5,1,上班族,機械式停車位，已含租金內,可以,1,不可以,獨立套房
9600,1,1,中正區,5,公寓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
32000,1,1,信義區,18,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,11,1,1,0,1,未辦 ,1,0,1,11,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
36998,1,1,中山區,19.58,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,7,1,1,0,1,已辦 ,0,2937,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
25998,1,1,中山區,13.68,電梯大樓,1,1,男女生皆可,面議,0,一年,0,0,1,1,3,1,1,0,1,已辦 ,0,0,0,12,1,學生、上班族、家庭,機械式停車位，費用另計,可以,1,可以,獨立套房
36999,1,1,中山區,19.58,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,7,1,1,0,1,已辦 ,0,2937,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
18000,1,1,中山區,7.4,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,960,0,7,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
25000,1,1,中山區,14.26,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,6,1,1,0,1,已辦 ,0,0,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
24000,1,1,萬華區,9.46,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,9,1,1,0,1,已辦 ,0,1000,0,11,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
30000,1,1,中山區,14.5,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,10,1,1,0,1,已辦 ,0,2183,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
30000,1,1,信義區,12.75,電梯大樓,0,1,男女生皆可,二個月,1,一年,坐南朝北,0,1,1,7,1,1,1,1,已辦 ,0,1529,0,11,1,上班族,無,可以,1,不可以,獨立套房
37000,0,0,中山區,16.95,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,10,1,0,0,0,已辦 ,0,3026,0,18,1,學生、上班族、家庭,無,可以,0,不可以,獨立套房
11000,1,1,中山區,6.8,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,11,0,1,0,1,已辦 ,0,0,0,12,1,學生、上班族、家庭,無,可以,0,不可以,獨立套房
38000,1,1,中山區,10.28,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,9,1,1,0,1,已辦 ,0,2676,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
15500,1,1,中山區,12.19,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,0,1,4,1,1,0,1,已辦 ,0,1084,0,10,1,學生、上班族、家庭,無,可以,0,可以,獨立套房
22000,1,1,中山區,17.51,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,685,0,8,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
17999,1,1,中山區,11.3,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,7,1,1,0,1,已辦 ,1,0,1,12,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
45000,1,1,信義區,23.93,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,3,1,1,0,1,已辦 ,0,7983,0,7,1,學生、上班族、家庭,機械式停車位，已含租金內,可以,1,不可以,獨立套房
23000,1,1,中山區,13,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,樓中樓、有陽臺,1,1,11,1,1,0,1,已辦 ,0,1400,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
25000,1,1,大安區,14.28,電梯大樓,0,1,男女生皆可,二個月,1,三個月,0,0,1,1,3,1,1,0,0,已辦 ,1,0,1,10,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
26000,1,1,大安區,13.16,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,0,10,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
11000,1,1,士林區,15,公寓,1,1,男女生皆可,一個月,1,一年,0,有陽臺,0,0,5,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,可以,獨立套房
25000,1,1,大安區,11.58,電梯大樓,0,1,男女生皆可,面議,1,一年,坐北朝南,0,1,1,6,1,1,0,1,已辦 ,0,2085,0,14,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
25800,1,1,中山區,10.14,電梯大樓,0,1,男女生皆可,二個月,1,一年,坐南朝北,有陽臺,1,1,3,1,1,0,1,已辦 ,0,2500,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
16800,1,1,中山區,10,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,12,1,1,0,1,已辦 ,1,1000,1,13,1,學生、上班族,無,可以,1,不可以,獨立套房
14500,1,1,中正區,8,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,10,0,1,0,1,已辦 ,0,1000,1,11,1,學生、上班族,無,可以,1,可以,獨立套房
14500,1,1,中正區,8,電梯大樓,0,1,男女生皆可,二個月,1,1月,0,0,1,1,9,1,1,0,1,已辦 ,0,1000,1,11,1,學生、上班族,無,可以,1,可以,獨立套房
13000,1,1,中正區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,1,1,1,1,已辦 ,0,0,1,5,1,學生、上班族,無,可以,1,可以,獨立套房
14500,1,1,中正區,8,公寓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,3,1,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
13500,1,1,士林區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,0,1,3,1,學生、上班族,無,可以,1,不可以,獨立套房
14500,1,1,中正區,8,電梯大樓,0,1,男女生皆可,二個月,1,1月,0,0,1,1,11,0,1,0,1,已辦 ,0,1000,1,11,1,學生、上班族,無,可以,1,可以,獨立套房
14000,1,1,大安區,8,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,11,1,1,1,1,已辦 ,0,1000,1,11,1,學生、上班族,無,可以,1,可以,獨立套房
14000,1,1,中正區,9,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,0,1,5,1,學生、上班族,無,可以,1,可以,獨立套房
31000,1,1,中山區,10.61,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,0,1,0,1,已辦 ,1,0,1,6,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
20000,1,1,大同區,12.66,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,6,1,1,0,1,已辦 ,0,1266,0,12,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
13000,1,1,士林區,8,公寓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
12000,1,1,信義區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,1,1,已辦 ,0,0,1,5,1,學生、上班族,無,可以,1,可以,獨立套房
8500,1,1,大同區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,0,5,1,學生、上班族,無,不可以,1,可以,獨立套房
15000,1,1,南港區,10,公寓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,1,1,1,1,已辦 ,0,0,1,4,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
15000,1,1,士林區,13,公寓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,0,1,5,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
10500,1,1,萬華區,6,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,1,0,1,4,1,學生、上班族,無,不可以,1,不可以,獨立套房
8500,1,1,中正區,5,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,1,5,1,學生、上班族,無,可以,1,不可以,獨立套房
13500,1,1,大安區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,0,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,不可以,1,可以,獨立套房
20500,1,1,大同區,16,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
10000,1,1,大同區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
14500,1,1,中正區,8,電梯大樓,0,1,男女生皆可,二個月,1,1月,0,0,1,1,10,0,1,0,1,已辦 ,1,0,1,11,1,學生、上班族,無,可以,1,不可以,獨立套房
14500,1,1,中正區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,1,1,0,1,已辦 ,0,0,0,5,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
12800,1,1,中正區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,1,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
11500,1,1,中正區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,1,0,1,1,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
13500,1,1,中正區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,0,1,5,1,學生、上班族,無,可以,1,可以,獨立套房
14500,1,1,中正區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
14000,1,1,大同區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,1,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
14000,1,1,大同區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,3,1,1,0,1,已辦 ,0,0,1,3,1,學生、上班族,無,可以,1,可以,獨立套房
14000,1,1,大同區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
13500,1,1,大同區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,1,5,1,學生、上班族、家庭,無,不可以,1,可以,獨立套房
13500,1,1,萬華區,8,公寓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,3,1,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
13500,1,1,大同區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
7000,1,1,北投區,7,電梯大樓,0,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,6,0,1,0,1,已辦 ,1,500,1,6,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
29999,1,1,中山區,14.5,電梯大樓,1,1,男女生皆可,二個月,0,一年,0,0,1,1,10,1,1,0,1,已辦 ,0,2183,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
18000,0,0,中山區,9.48,電梯大樓,0,0,男女生皆可,面議,0,一年,0,0,1,1,12,0,0,0,0,已辦 ,0,1232,0,14,1,學生、上班族、家庭,無,可以,0,不可以,獨立套房
12500,1,1,中山區,9,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,可以,獨立套房
14500,1,1,中山區,8,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,1,500,1,7,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
13000,1,1,中山區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
13000,1,1,中山區,6,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,不可以,1,可以,獨立套房
16500,1,1,中山區,8,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,開放式格局,1,1,6,1,1,1,1,已辦 ,1,1000,1,9,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
14000,1,1,中山區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,1,4,1,學生、上班族,無,可以,1,可以,獨立套房
14800,1,1,中山區,9,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1000,1,9,1,學生、上班族,無,可以,1,可以,獨立套房
25999,1,1,萬華區,15.55,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,9,1,1,0,1,已辦 ,0,1800,0,15,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
11000,1,1,北投區,8,透天厝,1,1,女生,二個月,1,一年,坐東朝西,0,1,1,1,0,1,0,1,已辦 ,1,0,1,3,1,學生、上班族,無,不可以,1,不可以,獨立套房
11000,1,1,中山區,9,公寓,0,1,男女生皆可,二個月,0,三個月,0,0,1,1,4,1,1,0,1,未辦 ,1,0,1,5,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
12000,1,1,中山區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,1,0,0,0,未辦 ,1,0,1,4,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
30000,1,1,中山區,13.11,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,樓中樓,1,1,7,1,1,1,1,已辦 ,0,0,0,12,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
23000,1,1,中山區,9.87,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,樓中樓、有陽臺,1,1,4,1,1,1,1,已辦 ,0,0,0,12,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
18000,1,1,松山區,6.3,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,8,1,1,0,1,已辦 ,0,1800,0,11,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
8000,1,1,文山區,9,公寓,0,1,女生,二個月,0,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,0,1,5,1,學生、上班族,無,不可以,0,不可以,獨立套房
28000,1,1,中山區,11.6,電梯大樓,0,1,男女生皆可,二個月,1,一年,坐北朝南,樓中樓,1,1,8,1,1,0,0,已辦 ,0,1160,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
12000,1,1,松山區,9,電梯大樓,0,1,男女生皆可,面議,1,一年,坐南朝北,0,1,1,6,0,1,0,1,已辦 ,0,900,0,7,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
12500,1,1,中山區,8,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,11,0,1,0,1,已辦 ,0,0,0,12,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
15000,1,1,中山區,12,住宅大樓,0,1,男女生皆可,二個月,0,一年,0,有陽臺,1,1,5,1,1,0,1,已辦 ,0,950,0,7,1,0,無,可以,1,不可以,獨立套房
15000,1,1,中山區,9,公寓,0,1,男女生皆可,二個月,0,一年,0,0,1,1,1,1,1,0,1,已辦 ,1,0,1,4,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
14500,1,1,大安區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,0,1,5,0,1,0,0,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
9000,1,1,內湖區,8,公寓,0,1,男女生皆可,二個月,0,一年,0,有陽臺,1,1,2,0,1,0,1,已辦 ,1,0,1,4,1,學生、上班族,無,不可以,1,不可以,獨立套房
11000,1,1,內湖區,7.5,公寓,1,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,5,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
12000,1,1,內湖區,7,公寓,0,1,男女生皆可,二個月,0,一年,0,有陽臺,1,1,1,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
10000,1,1,北投區,6,公寓,0,1,男女生皆可,二個月,1,一年,0,0,0,0,5,0,0,0,1,未辦 ,1,0,1,5,1,0,無,不可以,1,不可以,獨立套房
29999,1,1,信義區,14.95,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,14,0,1,0,1,已辦 ,0,2730,0,19,1,上班族、家庭,無,可以,1,不可以,獨立套房
16000,1,1,大安區,6,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,3,1,1,0,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
29500,1,1,中山區,16.24,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,4,0,1,0,1,已辦 ,0,1930,0,12,1,上班族、家庭,機械式停車位，費用另計,可以,1,不可以,獨立套房
8500,1,1,大同區,7,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,4,0,0,1,1,已辦 ,0,0,1,4,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
45000,1,1,大安區,27.44,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,4,1,1,0,1,已辦 ,0,0,0,7,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
15000,1,1,北投區,11.399,電梯大樓,0,1,男女生皆可,二個月,1,一年,坐東南朝西北,0,0,0,4,1,0,0,0,已辦 ,0,0,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
8000,1,1,士林區,5,公寓,0,1,男女生皆可,二個月,0,一年,坐南朝北,0,1,0,B1,1,1,0,1,未辦 ,1,0,1,5,1,0,無,可以,1,不可以,獨立套房
12000,1,1,內湖區,4,電梯大樓,1,1,男女生皆可,二個月,1,一年,0,0,1,1,7,0,1,0,1,已辦 ,1,0,1,7,1,學生、上班族,無,不可以,1,不可以,獨立套房
9000,1,1,內湖區,8,公寓,0,1,男女生皆可,二個月,1,一年,坐北朝南,有陽臺,0,0,頂樓加蓋,1,1,0,1,未辦 ,1,0,1,5,1,學生、上班族,無,不可以,1,不可以,獨立套房
15000,1,1,信義區,8,公寓,0,1,男女生皆可,二個月,1,半年,坐北朝南,0,1,1,頂樓加蓋,1,1,0,1,未辦 ,1,0,1,4,1,學生、上班族,無,不可以,1,不可以,獨立套房
16000,1,1,大安區,10,公寓,1,1,男女生皆可,二個月,1,一年,坐南朝北,0,1,1,4,0,1,1,0,已辦 ,1,0,1,4,1,學生、上班族,無,不可以,1,不可以,獨立套房
29900,1,1,中山區,10,電梯大樓,0,1,男女生皆可,面議,1,三個月,0,樓中樓、有陽臺,1,1,2,1,1,0,1,已辦 ,1,0,1,11,1,學生、上班族、家庭,無,可以,1,可以,獨立套房
32236,1,1,士林區,14.66,電梯大樓,0,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,10,1,1,0,1,已辦 ,0,1764,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
9000,1,1,北投區,6,公寓,1,1,男女生皆可,二個月,1,一年,0,有陽臺,1,1,5,0,1,0,1,已辦 ,1,0,1,5,1,學生、上班族,無,不可以,1,不可以,獨立套房
25000,1,1,中山區,11.5,電梯大樓,0,1,男女生皆可,面議,0,一年,0,0,1,0,7,1,1,0,1,已辦 ,0,840,0,9,1,0,無,不可以,1,不可以,獨立套房
28000,1,1,中山區,14.5,電梯大樓,1,1,男女生皆可,二個月,1,一年,坐東朝西,樓中樓、有陽臺,1,1,12,1,1,0,1,已辦 ,0,2000,0,16,1,學生、上班族、家庭,平面式停車位，已含租金內,可以,1,不可以,獨立套房
12000,1,1,萬華區,8,電梯大樓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,6,0,1,1,1,-- ,1,0,0,7,1,學生、上班族,無,不可以,1,不可以,獨立套房
20000,1,1,北投區,21.77,電梯大樓,0,1,男女生皆可,二個月,0,一年,0,0,0,0,5,1,1,0,1,已辦 ,0,2719,0,13,0,學生、上班族、家庭,機械式停車位，費用另計,可以,1,不可以,獨立套房
12900,1,1,南港區,8,公寓,0,1,男女生皆可,二個月,1,一年,0,0,1,1,1,0,1,1,1,已辦 ,1,0,1,5,1,學生、上班族、家庭,無,不可以,1,不可以,獨立套房
24000,1,1,中正區,11.05,電梯大樓,0,1,男女生皆可,二個月,1,一年,坐西南朝東北,有陽臺,1,1,4,1,1,0,1,已辦 ,0,1547,0,14,1,學生、上班族、家庭,無,可以,1,不可以,獨立套房
